maxsimulationtime=1000	models=Centroid	sdr=0.05	leadersmodeloffset=0.0,0.0,	locationinitializer=random initializer	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	maps=squarereflect	width=500	height=500	rangealgorithms=NullPowerAlgorithm	groupsizes=10,	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	selected=random initializer	width=500	height=500	selected=squarereflect	selected=NullPowerAlgorithm	maxspeed=10	minspeed=5	maxpausetime=10	selected=Random WayPoint	maxinitialdistance=30	extratraces=true	pergrouprange=false	adr=0.05	nodenumber=5	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	fileaddress=output	isinput=false	multiple=false	filenamegenerator=simple	seed=outputtrace	numberiterate=true	tracewriter=text
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range	GroupNumber	Is Leader
131	1	383	326	9031	2061	0	0	false
131	2	420	312	10016	2061	0	0	false
131	3	381	327	9054	2061	0	0	false
131	4	379	341	9045	2061	0	0	false
132	0	397	328	907	5076	0	0	true
132	1	375	331	9083	5076	0	0	false
132	2	411	317	9032	5076	0	0	false
132	3	373	332	9072	5076	0	0	false
132	4	371	346	9026	5076	0	0	false
133	0	397	328	907	5076	0	0	true
133	1	383	326	903	2061	0	0	false
133	2	419	313	9024	2061	0	0	false
133	3	381	327	9093	2061	0	0	false
133	4	379	341	9066	2061	0	0	false
134	0	390	331	7056	2067	0	0	true
134	1	375	331	7034	0006	0	0	false
134	2	411	317	7089	2058	0	0	false
134	3	373	332	7021	6023	0	0	false
134	4	371	346	7029	5065	0	0	false
135	0	383	334	7056	2067	0	0	true
135	1	383	331	7069	003	0	0	false
135	2	404	321	7077	2059	0	0	false
135	3	380	332	7032	001	0	0	false
135	4	376	342	7038	5062	0	0	false
136	0	376	338	7056	2067	0	0	true
136	1	390	333	7092	1032	0	0	false
136	2	398	325	7028	206	0	0	false
136	3	387	333	703	0058	0	0	false
136	4	382	337	7054	5054	0	0	false
137	0	370	341	7056	2067	0	0	true
137	1	392	341	704	2091	0	0	false
137	2	391	329	7087	2062	0	0	false
137	3	393	337	7063	2051	0	0	false
137	4	388	332	7027	5013	0	0	false
138	0	363	345	7056	2067	0	0	true
138	1	385	343	7094	2067	0	0	false
138	2	384	333	7093	2062	0	0	false
138	3	387	341	7029	2069	0	0	false
138	4	391	326	7065	2053	0	0	false
139	0	356	348	7056	2067	0	0	true
139	1	378	346	704	2067	0	0	false
139	2	378	337	7034	2063	0	0	false
139	3	381	344	7077	2067	0	0	false
139	4	384	330	7038	2065	0	0	false
140	0	349	352	7056	2067	0	0	true
140	1	371	350	7045	2067	0	0	false
140	2	371	341	705	2064	0	0	false
140	3	374	348	7074	2067	0	0	false
140	4	378	334	7025	2067	0	0	false
141	0	343	355	7056	2067	0	0	true
141	1	364	353	7043	2067	0	0	false
141	2	365	344	702	2064	0	0	false
141	3	367	351	7059	2067	0	0	false
141	4	372	337	7061	2067	0	0	false
142	0	336	358	7056	2067	0	0	true
142	1	358	356	7033	2067	0	0	false
142	2	358	348	7031	2065	0	0	false
142	3	360	355	7023	2067	0	0	false
142	4	365	340	7061	2067	0	0	false
143	0	329	362	7056	2067	0	0	true
143	1	351	360	7022	2067	0	0	false
143	2	352	351	7042	2065	0	0	false
143	3	354	358	7058	2067	0	0	false
143	4	358	344	7032	2067	0	0	false
144	0	322	365	7056	2067	0	0	true
144	1	345	363	7047	2067	0	0	false
144	2	345	355	7085	2066	0	0	false
144	3	347	362	706	2067	0	0	false
144	4	351	347	7058	2067	0	0	false
145	0	316	369	7056	2067	0	0	true
145	1	338	366	7024	2067	0	0	false
145	2	338	358	7055	2066	0	0	false
145	3	340	365	7068	2067	0	0	false
145	4	345	351	7083	2067	0	0	false
146	0	309	372	7056	2067	0	0	true
146	1	332	369	7089	2067	0	0	false
146	2	332	362	7067	2066	0	0	false
146	3	333	368	7061	2067	0	0	false
146	4	338	354	7032	2067	0	0	false
147	0	302	375	7056	2067	0	0	true
147	1	325	373	7049	2067	0	0	false
147	2	325	365	7048	2066	0	0	false
147	3	326	372	7059	2067	0	0	false
147	4	331	357	7065	2067	0	0	false
148	0	295	379	7056	2067	0	0	true
148	1	318	376	7041	2067	0	0	false
148	2	318	369	7057	2066	0	0	false
148	3	320	375	704	2067	0	0	false
148	4	324	361	7065	2067	0	0	false
149	0	289	382	7056	2067	0	0	true
149	1	311	380	7034	2067	0	0	false
149	2	312	372	705	2067	0	0	false
149	3	313	379	7067	2067	0	0	false
149	4	317	364	7051	2067	0	0	false
150	0	282	386	7056	2067	0	0	true
150	1	305	383	7082	2067	0	0	false
150	2	305	376	7043	2067	0	0	false
150	3	306	382	709	2067	0	0	false
150	4	311	368	7026	2067	0	0	false
151	0	275	389	7056	2067	0	0	true
151	1	298	387	7072	2067	0	0	false
151	2	298	379	7073	2067	0	0	false
151	3	299	386	704	2067	0	0	false
151	4	304	371	7055	2067	0	0	false
152	0	268	392	7056	2067	0	0	true
152	1	291	390	7039	2067	0	0	false
152	2	291	383	7071	2067	0	0	false
152	3	293	389	7042	2067	0	0	false
152	4	298	374	7019	2067	0	0	false
153	0	261	396	7056	2067	0	0	true
153	1	284	393	7077	2067	0	0	false
153	2	284	386	7038	2067	0	0	false
153	3	286	392	7063	2067	0	0	false
153	4	291	378	7086	2067	0	0	false
154	0	255	399	7056	2067	0	0	true
154	1	277	397	7069	2067	0	0	false
154	2	278	389	7031	2067	0	0	false
154	3	279	396	7027	2067	0	0	false
154	4	284	381	7078	2067	0	0	false
155	0	248	403	7056	2067	0	0	true
155	1	271	400	7029	2067	0	0	false
155	2	271	393	7079	2067	0	0	false
155	3	273	399	703	2067	0	0	false
155	4	277	385	7043	2067	0	0	false
156	0	241	406	7056	2067	0	0	true
156	1	264	404	7039	2067	0	0	false
156	2	264	396	7067	2067	0	0	false
156	3	266	402	7082	2067	0	0	false
156	4	271	388	7087	2067	0	0	false
157	0	234	410	7056	2067	0	0	true
157	1	257	407	7073	2067	0	0	false
157	2	258	400	7039	2067	0	0	false
157	3	259	406	7023	2067	0	0	false
157	4	264	392	7067	2067	0	0	false
158	0	228	413	7056	2067	0	0	true
158	1	251	410	7055	2067	0	0	false
158	2	251	403	708	2067	0	0	false
158	3	253	409	7093	2067	0	0	false
158	4	257	395	7073	2067	0	0	false
159	0	221	416	7056	2067	0	0	true
159	1	244	414	7024	2067	0	0	false
159	2	244	407	7028	2067	0	0	false
159	3	246	413	7045	2067	0	0	false
159	4	250	398	7059	2067	0	0	false
160	0	214	420	7056	2067	0	0	true
160	1	237	417	7056	2067	0	0	false
160	2	238	410	7034	2067	0	0	false
160	3	239	416	7079	2067	0	0	false
160	4	243	402	7079	2067	0	0	false
161	0	207	423	7056	2067	0	0	true
161	1	231	421	7035	2067	0	0	false
161	2	231	413	7061	2067	0	0	false
161	3	232	420	7028	2067	0	0	false
161	4	236	405	7082	2067	0	0	false
162	0	201	427	7056	2067	0	0	true
162	1	224	424	706	2067	0	0	false
162	2	224	417	708	2067	0	0	false
162	3	226	423	7087	2067	0	0	false
162	4	229	409	7087	2067	0	0	false
163	0	194	430	7056	2067	0	0	true
163	1	217	427	7046	2067	0	0	false
163	2	217	420	7072	2067	0	0	false
163	3	218	426	7093	2067	0	0	false
163	4	222	412	7093	2067	0	0	false
164	0	187	433	7056	2067	0	0	true
164	1	211	431	7083	2067	0	0	false
164	2	210	424	7074	2067	0	0	false
164	3	211	430	7074	2067	0	0	false
164	4	215	416	7084	2067	0	0	false
165	0	180	437	7056	2067	0	0	true
165	1	204	434	7025	2067	0	0	false
165	2	204	427	7036	2067	0	0	false
165	3	204	433	7054	2067	0	0	false
165	4	208	420	708	2067	0	0	false
166	0	174	440	7056	2067	0	0	true
166	1	197	437	7057	2067	0	0	false
166	2	197	431	7028	2067	0	0	false
166	3	198	437	7037	2067	0	0	false
166	4	201	423	7024	2067	0	0	false
167	0	167	444	7056	2067	0	0	true
167	1	190	441	703	2067	0	0	false
167	2	190	434	709	2067	0	0	false
167	3	191	440	7058	2067	0	0	false
167	4	195	426	7059	2067	0	0	false
168	0	160	447	7056	2067	0	0	true
168	1	184	444	7023	2067	0	0	false
168	2	183	437	7048	2067	0	0	false
168	3	184	444	7053	2067	0	0	false
168	4	188	430	7032	2067	0	0	false
169	0	153	450	7056	2067	0	0	true
169	1	177	447	7093	2067	0	0	false
169	2	177	441	7033	2067	0	0	false
169	3	178	447	7047	2067	0	0	false
169	4	181	433	708	2067	0	0	false
170	0	147	454	7056	2067	0	0	true
170	1	170	451	7055	2067	0	0	false
170	2	170	444	7051	2067	0	0	false
170	3	171	450	7021	2067	0	0	false
170	4	174	437	7039	2067	0	0	false
171	0	140	457	7056	2067	0	0	true
171	1	164	454	7058	2067	0	0	false
171	2	163	447	7049	2067	0	0	false
171	3	165	454	704	2067	0	0	false
171	4	168	440	7019	2067	0	0	false
172	0	133	461	7056	2067	0	0	true
172	1	157	458	7076	2067	0	0	false
172	2	157	451	7051	2067	0	0	false
172	3	158	457	7068	2067	0	0	false
172	4	161	443	707	2067	0	0	false
173	0	126	464	7056	2067	0	0	true
173	1	150	461	7077	2067	0	0	false
173	2	150	454	7088	2067	0	0	false
173	3	151	460	7088	2067	0	0	false
173	4	154	447	7041	2067	0	0	false
174	0	120	468	7056	2067	0	0	true
174	1	143	465	7046	2067	0	0	false
174	2	143	458	7055	2067	0	0	false
174	3	144	464	7089	2067	0	0	false
174	4	148	450	7031	2067	0	0	false
175	0	113	471	7056	2067	0	0	true
175	1	136	468	7068	2067	0	0	false
175	2	136	461	7084	2067	0	0	false
175	3	137	468	7055	2067	0	0	false
175	4	141	453	702	2067	0	0	false
176	0	106	474	7056	2067	0	0	true
176	1	130	472	7035	2067	0	0	false
176	2	129	465	7089	2067	0	0	false
176	3	130	471	7042	2067	0	0	false
176	4	135	457	7023	2067	0	0	false
177	0	99	478	7056	2067	0	0	true
177	1	123	475	7059	2067	0	0	false
177	2	122	468	7092	2067	0	0	false
177	3	124	474	7084	2067	0	0	false
177	4	128	460	7054	2067	0	0	false
178	0	93	481	7056	2067	0	0	true
178	1	116	478	7022	2067	0	0	false
178	2	115	472	7045	2067	0	0	false
178	3	117	478	7022	2067	0	0	false
178	4	122	463	7071	2067	0	0	false
179	0	86	485	7056	2067	0	0	true
179	1	110	482	7086	2067	0	0	false
179	2	109	475	7041	2067	0	0	false
179	3	110	481	7035	2067	0	0	false
179	4	115	467	7035	2067	0	0	false
180	0	79	488	7056	2067	0	0	true
180	1	103	485	7027	2067	0	0	false
180	2	102	479	7059	2067	0	0	false
180	3	104	484	703	2067	0	0	false
180	4	108	470	7033	2067	0	0	false
181	0	73	491	7056	2067	0	0	true
181	1	96	488	7081	2067	0	0	false
181	2	95	482	7058	2067	0	0	false
181	3	97	488	709	2067	0	0	false
181	4	102	473	7048	2067	0	0	false
182	0	73	491	7056	2067	0	0	true
182	1	89	492	7083	2067	0	0	false
182	2	88	485	708	2067	0	0	false
182	3	90	491	703	5082	0	0	false
182	4	95	477	7049	2067	0	0	false
183	0	75	481	9097	4088	0	0	true
183	1	82	496	1003	3031	0	0	false
183	2	81	489	10013	4059	0	0	false
183	3	97	488	10019	209	0	0	false
183	4	88	480	10008	2008	0	0	false
184	0	77	471	9097	4088	0	0	true
184	1	72	494	10006	4025	0	0	false
184	2	80	479	9098	4068	0	0	false
184	3	87	490	10025	3035	0	0	false
184	4	83	489	9081	2042	0	0	false
185	0	78	461	9097	4088	0	0	true
185	1	68	485	10038	4077	0	0	false
185	2	80	469	9091	4074	0	0	false
185	3	77	488	10026	4008	0	0	false
185	4	76	495	9067	4085	0	0	false
186	0	80	452	9097	4088	0	0	true
186	1	68	474	9052	4086	0	0	false
186	2	80	459	9076	4078	0	0	false
186	3	71	480	9073	4063	0	0	false
186	4	77	486	10021	4088	0	0	false
187	0	82	442	9097	4088	0	0	true
187	1	70	465	10037	4088	0	0	false
187	2	81	449	10009	4081	0	0	false
187	3	70	470	10007	4081	0	0	false
187	4	79	476	10001	4088	0	0	false
188	0	83	432	9097	4088	0	0	true
188	1	71	455	9077	4088	0	0	false
188	2	82	439	1003	4083	0	0	false
188	3	71	460	9051	4086	0	0	false
188	4	81	466	10021	4088	0	0	false
189	0	85	422	9097	4088	0	0	true
189	1	73	445	10018	4088	0	0	false
189	2	83	429	10044	4085	0	0	false
189	3	72	451	10023	4087	0	0	false
189	4	82	456	10022	4088	0	0	false
190	0	87	412	9097	4088	0	0	true
190	1	75	435	9087	4088	0	0	false
190	2	84	419	10036	4086	0	0	false
190	3	74	441	9085	4088	0	0	false
190	4	84	446	1003	4088	0	0	false
191	0	88	402	9097	4088	0	0	true
191	1	76	425	10041	4088	0	0	false
191	2	86	408	9082	4086	0	0	false
191	3	76	431	9079	4088	0	0	false
191	4	86	436	10041	4088	0	0	false
192	0	90	393	9097	4088	0	0	true
192	1	78	415	1002	4088	0	0	false
192	2	87	399	9073	4087	0	0	false
192	3	77	421	9098	4088	0	0	false
192	4	88	425	9084	4088	0	0	false
193	0	92	383	9097	4088	0	0	true
193	1	80	405	10002	4088	0	0	false
193	2	89	389	9085	4087	0	0	false
193	3	79	412	9092	4088	0	0	false
193	4	89	416	9078	4088	0	0	false
194	0	93	373	9097	4088	0	0	true
194	1	81	395	9096	4088	0	0	false
194	2	90	379	9082	4087	0	0	false
194	3	80	402	10022	4088	0	0	false
194	4	91	406	9056	4088	0	0	false
195	0	95	363	9097	4088	0	0	true
195	1	83	385	10018	4088	0	0	false
195	2	92	370	1004	4088	0	0	false
195	3	82	392	9073	4088	0	0	false
195	4	92	396	9057	4088	0	0	false
196	0	97	353	9097	4088	0	0	true
196	1	85	375	9051	4088	0	0	false
196	2	94	359	9079	4088	0	0	false
196	3	84	382	9069	4088	0	0	false
196	4	94	387	9054	4088	0	0	false
197	0	98	343	9097	4088	0	0	true
197	1	86	366	908	4088	0	0	false
197	2	95	350	9064	4088	0	0	false
197	3	85	373	10008	4088	0	0	false
197	4	96	378	9068	4088	0	0	false
198	0	100	334	9097	4088	0	0	true
198	1	88	356	10013	4088	0	0	false
198	2	97	340	9063	4088	0	0	false
198	3	87	363	9069	4088	0	0	false
198	4	97	368	10031	4088	0	0	false
199	0	102	324	9097	4088	0	0	true
199	1	90	346	10015	4088	0	0	false
199	2	99	331	10022	4088	0	0	false
199	3	89	353	9079	4088	0	0	false
199	4	99	358	9068	4088	0	0	false
200	0	103	314	9097	4088	0	0	true
200	1	91	336	9082	4088	0	0	false
200	2	100	321	10031	4088	0	0	false
200	3	90	343	9092	4088	0	0	false
200	4	100	348	10023	4088	0	0	false
201	0	105	304	9097	4088	0	0	true
201	1	93	327	9055	4088	0	0	false
201	2	102	310	9081	4088	0	0	false
201	3	92	334	10037	4088	0	0	false
201	4	102	338	10017	4088	0	0	false
202	0	107	294	9097	4088	0	0	true
202	1	94	317	10012	4088	0	0	false
202	2	104	301	9088	4088	0	0	false
202	3	94	323	10021	4088	0	0	false
202	4	104	328	10009	4088	0	0	false
203	0	108	284	9097	4088	0	0	true
203	1	96	307	10018	4088	0	0	false
203	2	105	291	9099	4088	0	0	false
203	3	95	313	10012	4088	0	0	false
203	4	106	318	10006	4088	0	0	false
204	0	110	274	9097	4088	0	0	true
204	1	98	297	1002	4088	0	0	false
204	2	107	281	10008	4088	0	0	false
204	3	97	303	10044	4088	0	0	false
204	4	107	308	9053	4088	0	0	false
205	0	112	265	9097	4088	0	0	true
205	1	100	287	10034	4088	0	0	false
205	2	109	271	10016	4088	0	0	false
205	3	99	293	10043	4088	0	0	false
205	4	109	299	10004	4088	0	0	false
206	0	113	255	9097	4088	0	0	true
206	1	101	277	9074	4088	0	0	false
206	2	110	261	10007	4088	0	0	false
206	3	101	283	9078	4088	0	0	false
206	4	110	289	9088	4088	0	0	false
207	0	115	245	9097	4088	0	0	true
207	1	103	267	9078	4088	0	0	false
207	2	112	251	10029	4088	0	0	false
207	3	102	273	10047	4088	0	0	false
207	4	112	279	10032	4088	0	0	false
208	0	117	235	9097	4088	0	0	true
208	1	105	258	10019	4088	0	0	false
208	2	114	241	10003	4088	0	0	false
208	3	104	263	10045	4088	0	0	false
208	4	114	269	9049	4088	0	0	false
209	0	118	225	9097	4088	0	0	true
209	1	106	248	9097	4088	0	0	false
209	2	115	231	1002	4088	0	0	false
209	3	106	253	9068	4088	0	0	false
209	4	115	260	9049	4088	0	0	false
210	0	120	215	9097	4088	0	0	true
210	1	108	238	9052	4088	0	0	false
210	2	117	221	9091	4088	0	0	false
210	3	107	243	9056	4088	0	0	false
210	4	117	250	9056	4088	0	0	false
211	0	121	206	9097	4088	0	0	true
211	1	109	228	10035	4088	0	0	false
211	2	119	211	10009	4088	0	0	false
211	3	109	234	9069	4088	0	0	false
211	4	119	241	10004	4088	0	0	false
212	0	123	196	9097	4088	0	0	true
212	1	111	218	9059	4088	0	0	false
212	2	120	202	9062	4088	0	0	false
212	3	110	224	9085	4088	0	0	false
212	4	120	231	10007	4088	0	0	false
213	0	125	186	9097	4088	0	0	true
213	1	113	209	9098	4088	0	0	false
213	2	122	192	10034	4088	0	0	false
213	3	112	214	9061	4088	0	0	false
213	4	122	221	9083	4088	0	0	false
214	0	126	176	9097	4088	0	0	true
214	1	114	199	9069	4088	0	0	false
214	2	124	182	10032	4088	0	0	false
214	3	114	205	10036	4088	0	0	false
214	4	124	212	10042	4088	0	0	false
215	0	128	166	9097	4088	0	0	true
215	1	116	189	10009	4088	0	0	false
215	2	125	172	9072	4088	0	0	false
215	3	115	195	9087	4088	0	0	false
215	4	125	201	9061	4088	0	0	false
216	0	130	156	9097	4088	0	0	true
216	1	118	179	909	4088	0	0	false
216	2	127	162	907	4088	0	0	false
216	3	117	185	10022	4088	0	0	false
216	4	127	192	9073	4088	0	0	false
217	0	131	147	9097	4088	0	0	true
217	1	119	170	9052	4088	0	0	false
217	2	129	153	9079	4088	0	0	false
217	3	119	175	9091	4088	0	0	false
217	4	128	182	10044	4088	0	0	false
218	0	133	137	9097	4088	0	0	true
218	1	121	160	10025	4088	0	0	false
218	2	130	143	10035	4088	0	0	false
218	3	120	165	10025	4088	0	0	false
218	4	130	172	10002	4088	0	0	false
219	0	135	127	9097	4088	0	0	true
219	1	123	150	9093	4088	0	0	false
219	2	132	133	9081	4088	0	0	false
219	3	122	155	9059	4088	0	0	false
219	4	132	162	10046	4088	0	0	false
220	0	136	117	9097	4088	0	0	true
220	1	124	140	9099	4088	0	0	false
220	2	134	123	9059	4088	0	0	false
220	3	124	145	10004	4088	0	0	false
220	4	134	152	9067	4088	0	0	false
221	0	138	107	9097	4088	0	0	true
221	1	126	130	10045	4088	0	0	false
221	2	135	114	907	4088	0	0	false
221	3	125	136	9097	4088	0	0	false
221	4	135	142	9052	4088	0	0	false
222	0	140	97	9097	4088	0	0	true
222	1	128	120	10033	4088	0	0	false
222	2	137	104	10046	4088	0	0	false
222	3	127	126	9057	4088	0	0	false
222	4	137	133	9093	4088	0	0	false
223	0	141	88	9097	4088	0	0	true
223	1	129	110	9099	4088	0	0	false
223	2	138	94	9073	4088	0	0	false
223	3	129	116	9082	4088	0	0	false
223	4	138	123	10044	4088	0	0	false
224	0	143	78	9097	4088	0	0	true
224	1	131	100	10044	4088	0	0	false
224	2	140	84	9066	4088	0	0	false
224	3	130	107	907	4088	0	0	false
224	4	140	113	10027	4088	0	0	false
225	0	145	68	9097	4088	0	0	true
225	1	133	90	10037	4088	0	0	false
225	2	142	75	10	4088	0	0	false
225	3	132	97	10024	4088	0	0	false
225	4	142	103	10013	4088	0	0	false
226	0	146	58	9097	4088	0	0	true
226	1	134	80	9064	4088	0	0	false
226	2	143	65	9062	4088	0	0	false
226	3	133	87	10	4088	0	0	false
226	4	144	93	9095	4088	0	0	false
227	0	147	55	9097	4088	0	0	true
227	1	136	70	10019	4088	0	0	false
227	2	145	55	9097	4088	0	0	false
227	3	135	77	909	4088	0	0	false
227	4	145	83	9066	4088	0	0	false
228	0	147	55	9097	4088	0	0	true
228	1	138	60	10006	1074	0	0	false
228	2	147	45	10007	4088	0	0	false
228	3	137	67	9076	1074	0	0	false
228	4	147	73	10014	1074	0	0	false
229	0	147	55	9097	4088	0	0	true
229	1	136	70	9085	4088	0	0	false
229	2	148	35	10047	4088	0	0	false
229	3	135	77	10004	4088	0	0	false
229	4	145	83	10002	4088	0	0	false
230	0	147	55	9097	4088	0	0	true
230	1	138	60	10021	1074	0	0	false
230	2	150	25	9075	1074	0	0	false
230	3	137	67	10015	1074	0	0	false
230	4	147	73	10022	1074	0	0	false
231	0	147	55	9097	4088	0	0	true
231	1	136	70	10034	4088	0	0	false
231	2	148	35	10004	4088	0	0	false
231	3	135	77	1002	4088	0	0	false
231	4	145	83	10036	4088	0	0	false
232	0	147	55	9097	4088	0	0	true
232	1	138	60	10013	1074	0	0	false
232	2	150	25	10009	1074	0	0	false
232	3	137	67	9093	1074	0	0	false
232	4	147	73	10039	1074	0	0	false
233	0	139	53	8057	3037	0	0	true
233	1	136	70	8078	5082	0	0	false
233	2	148	35	8064	2075	0	0	false
233	3	135	77	8066	5066	0	0	false
233	4	145	83	803	5028	0	0	false
234	0	130	51	8057	3037	0	0	true
234	1	144	66	8091	4016	0	0	false
234	2	140	38	8083	2089	0	0	false
234	3	142	72	8052	4094	0	0	false
234	4	150	76	8097	4093	0	0	false
235	0	122	49	8057	3037	0	0	true
235	1	139	59	8043	3	0	0	false
235	2	132	40	8016	3001	0	0	false
235	3	144	63	8088	3053	0	0	false
235	4	151	68	8019	404	0	0	false
236	0	114	47	8057	3037	0	0	true
236	1	131	60	8031	3047	0	0	false
236	2	124	41	8083	301	0	0	false
236	3	136	60	806	3037	0	0	false
236	4	149	60	8092	309	0	0	false
237	0	105	45	8057	3037	0	0	true
237	1	123	57	8071	3036	0	0	false
237	2	115	42	8027	3017	0	0	false
237	3	128	58	8095	3037	0	0	false
237	4	142	54	8097	306	0	0	false
238	0	97	43	8057	3037	0	0	true
238	1	115	55	8066	3038	0	0	false
238	2	107	42	8075	3022	0	0	false
238	3	119	56	8093	3037	0	0	false
238	4	134	50	8045	3046	0	0	false
239	0	89	41	8057	3037	0	0	true
239	1	106	53	8079	3037	0	0	false
239	2	98	41	8023	3026	0	0	false
239	3	110	54	8019	3037	0	0	false
239	4	126	47	8015	3041	0	0	false
240	0	80	39	8057	3037	0	0	true
240	1	98	51	8069	3037	0	0	false
240	2	90	40	8074	3029	0	0	false
240	3	102	52	8079	3037	0	0	false
240	4	119	45	8069	3039	0	0	false
241	0	72	37	8057	3037	0	0	true
241	1	89	49	805	3037	0	0	false
241	2	81	39	8058	3031	0	0	false
241	3	94	50	8094	3037	0	0	false
241	4	110	43	8044	3038	0	0	false
242	0	64	35	8057	3037	0	0	true
242	1	81	47	8054	3037	0	0	false
242	2	73	37	8034	3033	0	0	false
242	3	85	48	804	3037	0	0	false
242	4	102	41	8021	3038	0	0	false
243	0	55	33	8057	3037	0	0	true
243	1	73	45	8045	3037	0	0	false
243	2	64	36	8083	3034	0	0	false
243	3	77	46	8041	3037	0	0	false
243	4	94	39	8088	3038	0	0	false
244	0	47	31	8057	3037	0	0	true
244	1	64	43	8066	3037	0	0	false
244	2	56	34	8064	3035	0	0	false
244	3	69	44	8087	3037	0	0	false
244	4	85	37	8039	3037	0	0	false
245	0	42	30	8057	3037	0	0	true
245	1	56	41	8015	3037	0	0	false
245	2	47	32	8052	3035	0	0	false
245	3	60	42	9	3037	0	0	false
245	4	77	35	8046	3037	0	0	false
246	0	42	30	8057	3037	0	0	true
246	1	48	40	8021	0023	0	0	false
246	2	39	30	8059	3035	0	0	false
246	3	51	40	8064	0023	0	0	false
246	4	69	33	804	3037	0	0	false
247	0	42	30	8057	3037	0	0	true
247	1	56	41	8086	3037	0	0	false
247	2	31	29	8048	3035	0	0	false
247	3	60	42	8063	3037	0	0	false
247	4	61	31	8081	0023	0	0	false
248	0	47	31	5048	0032	0	0	true
248	1	47	39	5073	4023	0	0	false
248	2	22	27	5056	0021	0	0	false
248	3	51	40	5042	4002	0	0	false
248	4	69	33	5022	3028	0	0	false
249	0	52	33	5048	0032	0	0	true
249	1	45	34	5053	4052	0	0	false
249	2	28	28	5057	0022	0	0	false
249	3	48	36	5072	4019	0	0	false
249	4	64	32	5067	3025	0	0	false
250	0	57	35	5048	0032	0	0	true
250	1	44	29	5041	5028	0	0	false
250	2	33	29	5037	0023	0	0	false
250	3	45	31	5063	4062	0	0	false
250	4	58	32	5046	3021	0	0	false
251	0	62	37	5048	0032	0	0	true
251	1	47	24	5022	0007	0	0	false
251	2	38	31	5068	0024	0	0	false
251	3	44	25	5033	6001	0	0	false
251	4	53	31	5033	3012	0	0	false
252	0	68	38	5048	0032	0	0	true
252	1	52	25	5039	0029	0	0	false
252	2	44	32	5067	0025	0	0	false
252	3	49	24	5031	0034	0	0	false
252	4	48	32	5036	2069	0	0	false
253	0	73	40	5048	0032	0	0	true
253	1	57	26	5059	0032	0	0	false
253	2	49	33	507	0026	0	0	false
253	3	54	26	5054	0032	0	0	false
253	4	43	34	5069	0022	0	0	false
254	0	78	42	5048	0032	0	0	true
254	1	62	28	5046	0032	0	0	false
254	2	55	35	5048	0027	0	0	false
254	3	60	27	5069	0032	0	0	false
254	4	48	35	507	0031	0	0	false
255	0	83	43	5048	0032	0	0	true
255	1	67	30	506	0032	0	0	false
255	2	60	36	5048	0027	0	0	false
255	3	65	29	5061	0032	0	0	false
255	4	54	37	5074	0032	0	0	false
256	0	88	45	5048	0032	0	0	true
256	1	73	31	5056	0032	0	0	false
256	2	65	38	5056	0028	0	0	false
256	3	70	31	5046	0032	0	0	false
256	4	59	39	5054	0032	0	0	false
257	0	94	47	5048	0032	0	0	true
257	1	78	33	5065	0032	0	0	false
257	2	71	39	5063	0028	0	0	false
257	3	76	33	5023	0032	0	0	false
257	4	65	40	5023	0032	0	0	false
258	0	99	49	5048	0032	0	0	true
258	1	83	35	5075	0032	0	0	false
258	2	76	41	5075	0029	0	0	false
258	3	81	34	5028	0032	0	0	false
258	4	69	42	5062	0032	0	0	false
259	0	104	50	5048	0032	0	0	true
259	1	89	37	5066	0032	0	0	false
259	2	82	42	5028	0029	0	0	false
259	3	86	36	5064	0032	0	0	false
259	4	75	44	5021	0032	0	0	false
260	0	109	52	5048	0032	0	0	true
260	1	94	39	5029	0032	0	0	false
260	2	87	44	5061	0029	0	0	false
260	3	91	38	5065	0032	0	0	false
260	4	80	45	5039	0032	0	0	false
261	0	114	54	5048	0032	0	0	true
261	1	99	40	5059	0032	0	0	false
261	2	92	46	5066	003	0	0	false
261	3	96	40	5044	0032	0	0	false
261	4	85	47	5052	0032	0	0	false
262	0	120	55	5048	0032	0	0	true
262	1	105	42	5075	0032	0	0	false
262	2	98	47	5072	003	0	0	false
262	3	102	41	5026	0032	0	0	false
262	4	90	49	5065	0032	0	0	false
263	0	125	57	5048	0032	0	0	true
263	1	110	44	504	0032	0	0	false
263	2	103	49	5054	003	0	0	false
263	3	106	43	5064	0032	0	0	false
263	4	95	51	5032	0032	0	0	false
264	0	130	59	5048	0032	0	0	true
264	1	115	45	5034	0032	0	0	false
264	2	108	51	5021	003	0	0	false
264	3	112	45	5021	0032	0	0	false
264	4	101	52	5042	0032	0	0	false
265	0	135	61	5048	0032	0	0	true
265	1	120	47	5028	0032	0	0	false
265	2	113	52	503	0031	0	0	false
265	3	117	46	5054	0032	0	0	false
265	4	106	54	5025	0032	0	0	false
266	0	140	62	5048	0032	0	0	true
266	1	125	49	5056	0032	0	0	false
